tcp_packets,dist_port_tcp,external_ips,vulume_bytes,udp_packets,source_app_packets,remote_app_packets,source_app_bytes,remote_app_bytes,source_app_packets.1,dns_query_times,type
11,11,2,1758,0,16,13,3623,2005,16,3,benign
0,0,0,0,0,3,3,391,217,3,3,benign
432,0,8,49344,0,443,432,271501,50177,443,11,benign
8,0,1,1097,0,9,9,1448,1173,9,1,benign
18,12,2,2433,0,20,19,5303,2585,20,2,benign
0,0,0,0,0,2,2,270,144,2,2,benign
6,0,1,660,0,8,188,19488,813,8,2,benign
110,0,3,17696,0,113,144,168319,17933,113,3,benign
10,10,1,772,0,14,8,767,1069,14,4,benign
11,11,2,1766,0,16,13,3623,2013,16,3,benign
145,0,4,12942,0,150,839,1117045,13334,150,5,benign
10,0,2,1995,0,12,11,2789,2141,12,2,benign
0,0,0,0,0,2,2,296,150,2,2,benign
13,0,2,2084,0,15,12,1477,2227,15,2,benign
11,11,2,1762,0,16,13,3623,2009,16,3,benign
0,0,0,0,0,3,3,382,215,3,3,benign
109,0,6,10199,0,115,153,157833,10658,115,6,benign
147,0,4,13093,0,152,862,1118284,13485,152,5,benign
127,91,8,17438,0,137,122,53464,18239,137,10,benign
12,0,2,1792,0,14,14,1687,1938,14,2,benign
0,0,0,0,0,2,2,296,150,2,2,benign
11,11,2,1763,0,16,13,3623,2010,16,3,benign
9,9,2,1528,0,13,11,3492,1775,13,3,benign
42,0,3,4773,0,47,57,60110,5150,47,5,benign
56,0,2,6354,0,61,56,40797,6741,61,5,benign
0,0,0,0,0,2,2,296,150,2,2,benign
11,0,1,872,0,12,10,1257,948,12,1,benign
12,6,2,1770,0,14,11,1303,1923,14,2,benign
6,0,1,1156,0,7,7,815,1230,7,1,benign
139,0,5,16455,0,144,165,175389,16827,144,5,benign
119,0,3,20583,0,122,129,140177,20831,122,3,benign
0,0,0,0,0,2,2,257,143,2,2,benign
51,0,4,16465,0,58,501,59742,16978,58,7,benign
24,24,1,3294,0,26,24,9269,3465,26,2,benign
41,0,1,6634,0,43,36,4606,6794,43,2,benign
11,11,1,1534,0,14,13,3623,1781,14,3,benign
174,36,2,25116,0,176,212,222063,25278,176,2,benign
8,0,1,2262,0,9,8,761,2334,9,1,benign
598,15,18,91265,0,619,599,203813,92907,619,21,benign
11,11,2,1765,0,16,13,3623,2012,16,3,benign
146,0,4,13033,0,151,855,1117909,13425,151,5,benign
6,0,1,862,0,7,6,1237,935,7,1,benign
37,0,4,4238,0,42,35,4891,4617,42,5,benign
0,0,0,0,0,1,1,215,75,1,1,benign
92,79,4,10569,0,100,105,82863,11209,100,8,benign
12,0,1,1098,0,14,12,1743,1258,14,2,benign
58,0,2,8253,0,60,58,38850,8400,60,2,benign
11,11,2,1762,0,16,13,3623,2009,16,3,benign
12,0,2,1799,0,14,14,1687,1945,14,2,benign
79,0,3,12050,0,84,74,8310,12426,84,5,benign
619,0,8,71003,0,629,608,394732,71750,629,10,benign
0,0,0,0,0,3,3,424,241,3,3,benign
1343,1112,9,91761,0,1353,1763,2132551,92519,1353,10,benign
154,0,2,28509,0,156,146,28142,28660,156,2,benign
12,12,2,1828,0,17,14,4901,2075,17,3,benign
5,0,1,392,0,6,5,864,463,6,1,benign
200,0,6,28621,0,207,236,216027,29154,207,7,benign
236,0,7,28239,0,247,311,321095,29082,247,11,benign
12,12,1,1699,0,14,14,1727,1845,14,2,benign
0,0,0,0,0,2,2,257,143,2,2,benign
11,11,2,1765,0,16,13,3623,2012,16,3,benign
144,0,4,12911,0,149,842,1117207,13303,149,5,benign
11,11,1,1537,0,14,13,3600,1784,14,3,benign
12,0,2,2332,0,14,13,1583,2485,14,2,benign
36,0,1,2537,0,37,44,58105,2612,37,1,benign
54,0,3,3913,0,58,55,47044,4218,58,4,benign
9,9,2,1642,0,14,11,3492,1889,14,3,benign
152,0,2,82878,0,154,167,88460,83040,154,2,benign
84,0,2,6492,0,86,90,99601,6640,86,2,benign
6,0,1,444,0,7,1,170,519,7,1,benign
11,11,1,1541,0,14,13,3600,1788,14,3,benign
80,45,6,10127,0,87,79,32032,10682,87,7,benign
9,9,1,1413,0,12,11,3492,1660,12,3,benign
6,0,1,727,0,7,6,697,809,7,1,benign
42,6,4,3617,0,47,25,4083,4002,47,5,benign
6,0,1,860,0,7,6,1069,933,7,1,benign
33,0,2,3021,0,35,34,37664,3167,35,2,benign
146,0,4,12992,0,153,852,1119846,13550,153,7,benign
0,0,0,0,0,1,1,215,75,1,1,benign
14,0,2,2189,0,16,14,4618,2365,16,2,benign
0,0,0,0,0,1,1,125,72,1,1,benign
12,0,2,1765,0,14,13,2631,1913,14,2,benign
26,0,4,3053,0,30,24,4888,3355,30,4,benign
6,0,1,1100,0,7,7,654,1174,7,1,benign
0,0,1,3672,0,73,36,2664,6410,73,37,benign
21,9,4,3471,0,28,25,4796,3864,28,5,benign
6,0,1,910,0,7,6,1036,994,7,1,benign
12,0,2,962,0,14,7,861,1113,14,2,benign
48,0,2,13241,0,50,41,6629,13392,50,2,benign
66,11,3,18132,0,69,67,12424,18347,69,3,benign
5,0,2,855,0,10,7,1135,1092,10,3,benign
0,0,0,0,0,2,2,296,150,2,2,benign
0,0,0,0,0,1,1,140,72,1,1,benign
1,1,1,74,0,3,2,310,233,3,2,benign
5,0,1,593,0,6,5,740,667,6,1,benign
33,0,1,8950,0,34,31,4482,9024,34,1,benign
0,0,0,0,0,2,2,257,143,2,2,benign
29,0,2,2517,0,31,16,1355,2664,31,2,benign
12,0,1,3342,0,13,11,1279,3415,13,1,benign
31,0,2,2884,0,34,33,5879,3095,34,3,benign
0,0,0,0,0,1,1,144,76,1,1,benign
9,5,2,1052,0,11,9,1010,1198,11,2,benign
23,12,2,2520,0,26,21,3128,2728,26,3,benign
24,0,2,3775,0,26,25,4136,3924,26,2,benign
0,0,2,692,4,5,1,148,767,5,1,benign
5,0,1,736,0,6,6,913,812,6,1,benign
5,0,1,736,0,6,6,913,812,6,1,benign
22,0,1,2393,0,24,23,3802,2545,24,2,benign
2,2,1,148,0,2,0,0,148,2,0,benign
38,0,2,6875,0,40,37,5743,7025,40,2,benign
60,0,1,7640,0,61,41,13665,7711,61,1,benign
60,0,1,7640,0,61,41,13781,7711,61,1,benign
0,0,0,0,0,1,241,26681,71,1,1,benign
24,14,2,3431,0,27,24,8821,3668,27,3,benign
6,0,1,596,0,7,5,2154,683,7,1,benign
24,24,1,2986,0,27,27,11117,3235,27,3,benign
79,0,4,20789,0,85,78,50580,21289,85,6,benign
67,0,7,7691,0,77,123,28394,8465,77,10,benign
0,0,0,0,0,2,2,257,143,2,2,benign
0,0,0,0,0,1,1,215,75,1,1,benign
299,0,5,24033,0,306,457,576006,24566,306,7,benign
6,0,1,799,0,7,6,3060,876,7,1,benign
18,18,2,1765,0,23,16,6640,2146,23,5,benign
75,51,7,10077,0,84,75,27145,10802,84,9,benign
13,0,2,2009,0,15,12,3088,2169,15,2,benign
6,0,1,1013,0,7,7,654,1087,7,1,benign
6,0,1,444,0,7,1,234,519,7,1,benign
9,0,2,1581,0,11,7,1016,1724,11,2,benign
26,0,1,1924,0,27,1,297,1991,27,1,benign
23,0,2,3632,0,27,26,3292,3937,27,4,benign
18,0,2,2570,0,22,20,2821,2875,22,4,benign
0,0,0,0,0,1,1,128,71,1,1,benign
42,35,7,3669,0,45,36,3076,3903,45,3,benign
8,0,1,697,0,9,8,1372,774,9,1,benign
36,0,4,5721,0,39,32,4530,5958,39,3,benign
105,0,4,12031,0,109,150,147757,12344,109,4,benign
20,0,1,2794,0,22,19,2463,2941,22,2,benign
47,0,1,14933,0,48,47,5920,15003,48,1,benign
6,0,1,1058,0,7,7,750,1132,7,1,benign
21,0,1,2332,0,23,23,3610,2484,23,2,benign
2,2,1,148,0,2,0,0,148,2,0,benign
0,0,0,0,0,1,262,36263,71,1,1,benign
3,0,1,222,0,3,0,0,222,3,0,benign
5,0,1,447,0,5,4,329,447,5,0,benign
76,60,5,12816,0,82,82,44358,13298,82,6,benign
5,0,1,706,0,6,5,670,784,6,1,benign
14,0,2,2167,0,16,14,4741,2343,16,2,benign
12,0,2,1310,0,14,12,4979,1459,14,2,benign
24,24,1,2986,0,27,27,11070,3235,27,3,benign
0,0,0,0,0,2,2,274,146,2,2,benign
0,0,0,0,0,3,3,385,214,3,3,benign
6,0,1,481,0,7,6,721,553,7,1,benign
35,0,2,13156,0,38,37,4208,13233,38,1,benign
11,0,2,1325,0,13,11,1820,1472,13,2,benign
10,0,1,1018,0,12,10,1947,1170,12,2,benign
37,0,1,7499,0,38,31,5314,7571,38,1,benign
0,0,0,0,0,1,1,144,76,1,1,benign
0,0,0,0,0,3,3,437,236,3,3,benign
13,0,2,2102,0,15,14,1560,2248,15,2,benign
12,0,2,2161,0,14,13,1707,2307,14,2,benign
7,0,1,1153,0,8,7,1540,1237,8,1,benign
6,0,1,808,0,7,6,680,882,7,1,benign
13,0,2,2098,0,15,14,1752,2244,15,2,benign
23,0,2,2966,0,26,20,3345,3185,26,3,benign
6,0,1,1087,0,7,7,750,1161,7,1,benign
0,0,0,0,0,1,1,141,78,1,1,benign
6,0,1,815,0,7,6,680,889,7,1,benign
5,0,1,631,0,6,5,925,711,6,1,benign
77,61,5,12908,0,83,82,44126,13390,83,6,benign
0,0,0,0,0,2,2,257,143,2,2,benign
50,50,1,5459,0,52,52,36553,5606,52,2,benign
18,0,1,3093,0,19,19,1756,3167,19,1,benign
32,25,2,3265,0,33,7,934,3338,33,1,benign
3,0,1,222,0,4,1,247,306,4,1,benign
13,0,2,1991,0,15,14,2169,2139,15,2,benign
25,0,1,4293,0,26,21,2964,4365,26,1,benign
19,0,3,3194,0,22,20,3326,3414,22,3,benign
10,0,1,1070,0,11,10,6685,1143,11,1,benign
6,0,1,1093,0,7,6,1486,1177,7,1,benign
194,0,13,25501,0,208,180,82399,26666,208,14,benign
6,0,1,814,0,7,6,632,888,7,1,benign
5,0,1,447,0,5,4,329,447,5,0,benign
6,0,1,481,0,7,6,721,553,7,1,benign
12,0,1,2114,0,13,13,1157,2188,13,1,benign
0,0,0,0,0,1,1,140,79,1,1,benign
6,0,1,799,0,7,6,3064,876,7,1,benign
242,54,8,24934,0,256,280,208229,25970,256,14,benign
0,0,0,0,0,3,3,385,214,3,3,benign
38,0,4,4056,0,44,33,4465,4504,44,6,benign
23,0,2,3631,0,27,26,3324,3936,27,4,benign
12,6,2,1412,0,16,10,1098,1713,16,4,benign
0,0,2,692,4,5,1,148,767,5,1,benign
9,0,2,1071,0,11,8,1071,1217,11,2,benign
20,0,1,2799,0,22,19,2463,2946,22,2,benign
5,0,1,593,0,6,5,740,667,6,1,benign
38,0,2,6875,0,40,37,5777,7025,40,2,benign
3,0,1,222,0,3,0,0,222,3,0,benign
11,11,1,1726,6,18,1,300,1796,18,1,benign
5,0,1,377,0,6,5,981,446,6,1,benign
44,11,2,10529,0,47,43,9313,10773,47,3,benign
5,0,1,706,0,6,5,670,784,6,1,benign
14,0,2,2167,0,16,14,4746,2343,16,2,benign
6,0,1,596,0,7,5,2154,683,7,1,benign
6,0,1,444,0,7,1,234,519,7,1,benign
6,0,1,850,0,7,6,880,923,7,1,benign
6,0,1,849,0,7,6,880,922,7,1,benign
11,0,2,2391,0,20,14,1724,2776,20,5,benign
6,0,1,997,0,7,7,654,1071,7,1,benign
40,0,1,7741,0,41,33,4461,7813,41,1,benign
30,0,1,8944,0,31,29,4376,9018,31,1,benign
12,0,1,3342,0,13,11,1279,3415,13,1,benign
0,0,0,0,0,1,1,138,75,1,1,benign
28,0,1,3462,0,29,26,5315,3537,29,1,benign
67,0,2,9697,0,69,57,16340,9839,69,2,benign
200,0,3,27303,0,204,158,35148,27629,204,4,benign
75,51,7,10189,0,84,75,27145,10914,84,9,benign
5,5,1,370,0,6,1,132,442,6,1,benign
13,0,2,2005,0,15,12,3088,2165,15,2,benign
12,0,2,1429,0,13,11,1104,1502,13,1,benign
19,0,2,2918,0,21,18,2700,3075,21,2,benign
6,0,1,811,0,7,6,680,885,7,1,benign
13,0,2,2011,0,15,14,1569,2157,15,2,benign
17,0,1,3234,0,18,17,1913,3311,18,1,benign
6,0,1,852,0,7,6,880,925,7,1,benign
39,0,4,6952,0,44,38,6966,7315,44,5,benign
638,0,5,44767,0,645,1376,1942780,45300,645,7,benign
14,0,1,1819,0,15,12,1198,1894,15,1,benign
42,36,7,3167,0,45,8,1789,3409,45,3,benign
495,495,2,35837,0,500,854,1126624,36213,500,5,benign
46,46,1,3946,0,47,43,38359,4029,47,1,benign
6,0,1,965,0,7,7,750,1039,7,1,benign
0,0,0,0,0,1,1,126,73,1,1,benign
60,0,1,7620,0,61,41,13751,7691,61,1,benign
10,5,2,1112,0,12,10,1800,1258,12,2,benign
0,0,0,0,0,1,1,128,71,1,1,benign
0,0,0,0,0,1,7,862,73,1,1,benign
20,0,2,2692,0,24,21,2843,2997,24,4,benign
6,0,1,791,0,7,6,721,866,7,1,benign
1,1,1,74,0,3,2,310,233,3,2,benign
5,0,1,631,0,6,5,925,711,6,1,benign
2,0,1,148,0,3,1,148,220,3,1,benign
6,0,1,596,0,7,5,2154,683,7,1,benign
39,0,1,4010,0,41,49,59368,4172,41,2,benign
7,0,1,1350,0,8,7,934,1423,8,1,benign
6,0,1,444,0,7,1,234,519,7,1,benign
156,13,3,47608,0,159,155,23088,47824,159,3,benign
46,0,5,7703,0,52,46,6028,8157,52,6,benign
6,0,1,997,0,7,7,750,1071,7,1,benign
33,0,1,9138,0,34,31,4482,9212,34,1,benign
32,0,2,11555,0,35,34,3832,11632,35,1,benign
0,0,0,0,0,1,1,140,79,1,1,benign
467,467,2,34157,0,471,852,1126432,34458,471,4,benign
46,46,1,3946,0,47,43,38359,4029,47,1,benign
8,0,1,1058,0,9,7,969,1131,9,1,benign
10,10,1,1042,0,12,10,1490,1212,12,2,benign
36,0,3,6385,0,39,39,6068,6637,39,3,benign
22,17,3,2230,0,23,14,1593,2304,23,1,benign
35,35,1,3532,0,36,34,2003,3609,36,1,benign
23,12,2,2520,0,26,21,3496,2728,26,3,benign
13,0,2,2032,0,15,14,1761,2178,15,2,benign
5,0,1,616,0,6,5,753,696,6,1,benign
12,6,2,1410,0,16,10,1194,1711,16,4,benign
17,0,2,2385,0,20,16,2679,2604,20,3,benign
112,0,1,24046,0,113,107,26758,24116,113,1,benign
113,0,1,24134,0,114,107,26758,24204,114,1,benign
0,0,0,0,0,1,7,862,73,1,1,benign
516,117,11,114039,0,530,547,489649,115180,530,14,benign
10,5,2,1107,0,11,9,1050,1181,11,1,benign
12,0,2,1310,0,14,12,4985,1459,14,2,benign
0,0,0,0,0,1,1,146,73,1,1,benign
0,0,0,0,0,2,2,274,146,2,2,benign
40,0,4,4337,0,47,83,20359,4874,47,7,benign
0,0,0,0,0,2,2,257,143,2,2,benign
619,580,12,45621,0,624,642,760782,46017,624,5,benign
3331,0,8,567601,0,3340,2922,322885,568269,3340,9,benign
11,0,2,1326,0,13,11,1820,1473,13,2,benign
0,0,0,0,0,3,3,385,214,3,3,benign
10,10,1,1042,0,12,10,1654,1212,12,2,benign
22,17,3,2230,0,23,14,2904,2304,23,1,benign
12,0,2,2161,0,14,13,1623,2307,14,2,benign
25,0,2,3845,0,27,25,4245,3994,27,2,benign
0,0,0,0,0,1,1,145,77,1,1,benign
443,0,2,50307,0,447,526,636443,50620,447,4,benign
0,0,0,0,0,1,1,215,75,1,1,benign
19,0,2,2922,0,21,18,2700,3079,21,2,benign
42,0,4,5255,0,46,39,5053,5558,46,4,benign
42,0,4,5255,0,46,39,5078,5558,46,4,benign
6,0,1,1087,0,7,7,654,1161,7,1,benign
6,0,1,791,0,7,6,721,866,7,1,benign
0,0,0,0,0,1,1,141,78,1,1,benign
3,3,1,222,0,4,1,130,299,4,1,benign
12,0,2,1695,0,14,12,1781,1845,14,2,benign
11,0,2,1635,0,13,11,1823,1785,13,2,benign
0,0,0,0,0,1,1,186,86,1,1,benign
6,0,1,596,0,7,5,2154,683,7,1,benign
47,0,5,7762,0,54,47,6126,8289,54,7,benign
37,0,1,7528,0,38,31,4349,7600,38,1,benign
13,0,1,1745,0,14,12,1198,1820,14,1,benign
43,36,7,3241,0,46,8,1789,3483,46,3,benign
11,0,2,848,0,13,12,2073,988,13,2,benign
31,24,2,3191,0,32,7,934,3264,32,1,benign
38,38,1,8077,0,42,39,12151,8411,42,4,benign
60,0,1,7620,0,61,41,13645,7691,61,1,benign
40,40,1,3832,0,41,34,2019,3909,41,1,benign
2,2,1,148,0,4,2,503,331,4,2,benign
13,0,2,2005,0,15,12,3088,2165,15,2,benign
5,0,1,519,0,5,4,488,519,5,0,benign
0,0,0,0,0,1,1,215,75,1,1,benign
6,0,1,1058,0,7,7,654,1132,7,1,benign
171,0,11,22676,0,184,150,73044,23719,184,13,benign
3,3,1,222,0,4,1,130,299,4,1,benign
0,0,0,0,0,1,259,35669,71,1,1,benign
11,11,1,1726,6,18,1,300,1796,18,1,benign
13,0,2,2003,0,15,14,1566,2149,15,2,benign
2,0,1,148,0,3,1,148,220,3,1,benign
26,14,2,3551,0,29,26,8977,3788,29,3,benign
10,5,2,1107,0,11,9,1418,1181,11,1,benign
6,0,1,852,0,7,6,880,925,7,1,benign
6,0,1,1290,0,7,6,880,1363,7,1,benign
7,0,1,915,0,9,8,1195,1059,9,2,benign
0,0,0,0,0,2,2,257,143,2,2,benign
24,0,2,2100,0,26,13,1349,2247,26,2,benign
118,0,2,15397,0,121,109,11615,15620,121,3,benign
116,0,2,15277,0,119,108,10860,15500,119,3,benign
29,29,1,2926,0,30,26,11428,3009,30,1,benign
28,28,1,2866,0,29,25,11374,2949,29,1,benign
5,0,1,698,0,6,5,670,776,6,1,benign
5,0,1,698,0,6,5,670,776,6,1,benign
67,0,2,9697,0,69,57,16545,9839,69,2,benign
6,0,1,966,0,7,7,654,1040,7,1,benign
3,0,1,222,0,4,1,247,306,4,1,benign
0,0,0,0,0,1,1,126,73,1,1,benign
25,0,1,4279,0,26,21,2964,4351,26,1,benign
169,0,2,31312,0,172,141,17579,31536,172,3,benign
38,0,4,4071,0,43,31,4128,4444,43,5,benign
0,0,0,0,0,1,1,128,71,1,1,benign
41,0,3,4493,0,44,41,30418,4733,44,3,benign
0,0,0,0,0,1,7,862,73,1,1,benign
11,0,2,2116,0,13,11,1512,2266,13,2,benign
13,0,2,2031,0,15,14,1569,2177,15,2,benign
12,0,1,1661,0,13,11,1468,1734,13,1,benign
113,109,2,14993,0,114,112,6583,15064,114,1,benign
72,62,2,9969,0,73,75,15931,10040,73,1,benign
13,0,2,2012,0,15,14,1761,2158,15,2,benign
17,0,1,3234,0,18,17,1913,3311,18,1,benign
18,0,1,1416,0,19,17,1043,1485,19,1,benign
0,0,0,0,0,1,1,186,86,1,1,benign
0,0,0,0,0,1,1,146,73,1,1,benign
34,0,2,16008,0,37,33,8312,16240,37,3,benign
0,0,0,0,0,1,1,215,75,1,1,benign
3408,0,7,587089,0,3417,2998,327387,587757,3417,9,benign
10,0,1,1018,0,12,10,1947,1170,12,2,benign
126,13,3,35050,0,129,125,20192,35265,129,3,benign
5,5,1,370,0,6,1,132,442,6,1,benign
2,2,1,148,0,4,2,311,331,4,2,benign
0,0,0,0,0,1,1,128,71,1,1,benign
11,0,2,2100,0,13,11,1496,2250,13,2,benign
0,0,1,2208,0,33,17,1975,3483,33,17,benign
41,35,7,3612,0,44,36,2980,3846,44,3,benign
29,0,2,4739,0,31,25,4019,4887,31,2,benign
486,0,2,52950,0,490,554,638170,53263,490,4,benign
0,0,0,0,0,1,7,862,73,1,1,benign
1028,313,13,196687,0,1046,1108,1043142,198112,1046,18,benign
0,0,0,0,0,1,241,26713,71,1,1,benign
13,0,2,2004,0,15,14,1758,2150,15,2,benign
12,12,1,888,0,13,1,138,963,13,1,benign
12,12,2,1054,0,15,2,276,1204,15,2,benign
38,0,2,3949,0,40,49,59368,4111,40,2,benign
7,0,1,915,0,9,8,1195,1059,9,2,benign
50,50,1,5459,0,52,52,36553,5606,52,2,benign
0,0,0,0,0,3,3,386,215,3,3,benign
0,0,0,0,0,2,2,257,143,2,2,benign
591,552,13,44057,0,597,629,760080,44453,597,5,benign
0,0,0,0,0,1,1,138,75,1,1,benign
30,0,1,3920,0,32,32,6410,4070,32,2,benign
12,12,1,1321,0,17,16,6574,1701,17,5,benign
198,0,2,27556,0,202,159,35361,27882,202,4,benign
239,54,8,24738,0,253,276,207941,25774,253,14,benign
13,0,2,2009,0,15,12,3088,2169,15,2,benign
37,0,1,7477,0,38,31,4349,7549,38,1,benign
13,0,2,1993,0,15,14,2169,2141,15,2,benign
6,0,1,444,0,7,1,234,519,7,1,benign
0,0,0,0,0,1,1,151,78,1,1,benign
164,0,2,29582,0,166,136,16859,29730,166,2,benign
29,0,1,2146,0,30,1,297,2213,30,1,benign
40,0,3,4433,0,43,40,30365,4673,43,3,benign
0,0,0,0,0,1,1,215,75,1,1,benign
123,0,3,12846,0,127,169,182348,13144,127,4,benign
9,0,2,1072,0,11,8,1167,1218,11,2,benign
50,0,1,15936,0,51,50,6284,16006,51,1,benign
12,0,2,2091,0,15,24,3161,2313,15,3,benign
250,0,6,18767,0,256,383,504153,19203,256,6,benign
25,19,2,1766,0,28,25,9372,1997,28,3,benign
360,0,11,48720,0,377,389,306808,50010,377,17,benign
6,0,1,1309,0,7,7,1908,1381,7,1,benign
11,0,2,1601,0,13,12,1011,1758,13,2,benign
180,0,2,13816,0,182,430,590792,13966,182,2,benign
5,0,2,1354,0,28,21,1979,2640,28,17,benign
35,0,4,4597,0,40,23,2288,5001,40,5,benign
0,0,0,0,0,1,5,485,78,1,1,benign
56,5,3,11824,0,61,58,6005,12214,61,5,benign
4,4,1,296,0,5,1,207,367,5,1,benign
20,6,1,2545,0,22,19,2068,2698,22,2,benign
18,0,3,2349,0,22,39,5323,2646,22,4,benign
17,0,2,2193,0,19,16,2413,2338,19,2,benign
6,0,1,1309,0,7,7,1908,1381,7,1,benign
4,0,1,442,0,5,4,341,520,5,1,benign
6,0,1,1194,0,7,7,990,1268,7,1,benign
81,0,3,7009,0,88,17,2490,7534,88,7,benign
24,0,2,2618,0,26,22,4095,2770,26,2,benign
226,12,5,34619,0,232,235,254309,35107,232,6,benign
0,0,0,0,0,1,1,215,75,1,1,benign
13,0,2,2055,0,15,14,2794,2201,15,2,benign
171,48,13,21971,0,194,201,122902,23471,194,19,benign
29,5,2,3638,0,31,25,6033,3797,31,2,benign
36,0,2,3898,0,38,32,5220,4048,38,2,benign
0,0,0,0,0,2,2,257,143,2,2,benign
5,0,1,515,0,6,5,1092,593,6,1,benign
56,0,3,6841,0,60,51,9966,7148,60,4,benign
13,0,2,1849,0,15,13,1614,1996,15,2,benign
4,4,1,296,0,6,2,174,470,6,2,benign
16,0,2,2655,0,19,19,2351,2873,19,3,benign
40,0,2,6611,0,43,39,3526,6840,43,3,benign
104,9,6,11293,0,109,113,83378,11695,109,5,benign
111,9,6,11718,0,116,113,83510,12120,116,5,benign
0,0,0,0,0,1,7,1908,72,1,1,benign
69,0,5,13113,0,75,71,8762,13591,75,6,benign
20,0,3,3478,0,23,20,4561,3705,23,3,benign
0,0,0,0,0,2,9,949,168,2,2,benign
28,0,3,2409,0,31,29,19540,2640,31,3,benign
6,0,1,1188,0,7,7,988,1262,7,1,benign
6,0,1,1068,0,7,7,654,1142,7,1,benign
7,7,1,3020,0,8,7,1978,3091,8,1,benign
256,39,10,22783,0,267,243,116869,23654,267,11,benign
7,0,1,781,0,8,7,2047,863,8,1,benign
72,26,8,13427,0,81,72,16001,14178,81,9,benign
0,0,0,0,0,1,1,173,84,1,1,benign
12,0,1,2390,0,13,17,3971,2463,13,1,benign
312,0,5,28865,0,319,314,234940,29385,319,7,benign
60,10,6,10623,1,68,60,10896,11172,68,7,benign
13,0,2,2116,0,15,14,1458,2262,15,2,benign
14,0,2,1897,0,16,15,6528,2044,16,2,benign
63,0,5,7811,0,68,60,13774,8179,68,5,benign
12,0,2,2329,0,14,14,1636,2475,14,2,benign
109,0,4,8874,0,112,159,200075,9098,112,3,benign
9,0,1,943,0,10,8,5190,1023,10,1,benign
14,14,1,4573,0,17,16,7578,4827,17,3,benign
29,0,5,3859,0,34,32,7854,4236,34,5,benign
34,0,5,4392,0,39,36,5802,4769,39,5,benign
11,0,1,3286,0,12,12,2139,3359,12,1,benign
18,6,1,2310,0,20,17,1960,2463,20,2,benign
0,0,0,0,0,1,14,3594,77,1,1,benign
12,12,1,1483,0,12,10,1079,1483,12,0,benign
6,0,2,1442,0,29,22,2033,2728,29,17,benign
378,0,6,30289,0,385,604,794877,30802,385,7,benign
24,18,2,1706,0,25,23,9142,1779,25,1,benign
163,22,4,15611,0,168,198,201990,15995,168,5,benign
46,0,2,11778,0,48,42,3787,11929,48,2,benign
92,0,2,12201,0,95,148,172622,12424,95,3,benign
214,0,7,49641,0,222,211,105312,50245,222,8,benign
24,0,1,3566,0,26,25,8227,3720,26,2,benign
43,0,6,5814,0,49,44,11645,6269,49,6,benign
181,0,4,12829,0,187,392,534296,13286,187,6,benign
30,5,2,3698,0,33,26,6372,3939,33,3,benign
120,0,1,7907,0,121,235,331830,7990,121,1,benign
4,0,1,268,0,6,4,414,432,6,2,benign
105,0,3,9384,0,108,115,136416,9611,108,3,benign
12,0,1,1270,0,14,12,2157,1418,14,2,benign
0,0,0,0,0,2,2,257,143,2,2,benign
6,0,1,660,0,8,18,2541,813,8,2,benign
120,62,10,19983,0,134,127,21590,21049,134,14,benign
12,12,1,1436,0,13,12,4772,1509,13,1,benign
182,0,3,15706,0,185,221,256209,15933,185,3,benign
22,16,3,2790,0,25,22,5890,3027,25,3,benign
39,0,5,5366,0,44,41,11522,5746,44,5,benign
26,4,3,3305,0,32,51,13775,3790,32,6,benign
0,0,0,0,0,1,1,161,86,1,1,benign
5,0,1,520,0,6,5,1100,598,6,1,benign
1791,0,7,137992,0,1801,2866,3901678,138718,1801,10,benign
5,0,1,666,0,6,6,1053,742,6,1,benign
533,0,1,80920,0,1075,538,50864,119944,1075,542,benign
56,22,6,13919,0,61,55,12847,14323,61,5,benign
38,0,4,5065,0,45,40,5498,5601,45,7,benign
75,13,5,8309,0,80,89,68587,8687,80,5,benign
65,11,4,7204,0,69,76,66914,7506,69,4,benign
76,28,3,7384,0,82,75,11049,7865,82,6,benign
58,0,3,8554,0,64,56,8163,8999,64,6,benign
7,0,1,777,0,8,7,3119,856,8,1,benign
642,29,5,62158,0,649,630,443767,62707,649,7,benign
0,0,0,0,0,2,2,257,143,2,2,benign
41,0,5,7121,0,46,42,7011,7511,46,5,benign
17,0,3,2694,0,20,17,4099,2921,20,3,benign
16,0,2,2527,0,19,16,2122,2759,19,3,benign
180,12,5,13957,0,186,375,519477,14444,186,6,benign
177,0,4,15111,0,181,220,269250,15408,181,4,benign
141,0,4,12492,0,145,187,226603,12789,145,4,benign
62,0,5,7743,0,67,59,13840,8111,67,5,benign
0,0,0,0,0,2,2,257,143,2,2,benign
204,0,9,23941,0,215,213,174992,24802,215,11,benign
31,13,4,4366,1,36,32,8483,4679,36,4,benign
60,13,8,10984,0,68,59,15783,11585,68,8,benign
11,0,2,1964,0,13,13,1884,2114,13,2,benign
12,12,1,1700,0,13,13,1604,1773,13,1,benign
18,0,3,5229,0,21,19,2528,5461,21,3,benign
13,0,2,2151,0,16,25,3215,2373,16,3,benign
5,5,1,443,0,6,5,958,515,6,1,benign
33,0,4,5660,0,38,34,7963,6027,38,5,benign
6,0,2,1261,0,15,10,1192,1646,15,5,benign
8,8,1,2307,0,9,9,3116,2389,9,1,benign
369,0,3,33595,0,373,556,690279,33888,373,4,benign
93,0,3,7436,0,96,146,171692,7672,96,3,benign
7,0,1,2505,0,8,7,727,2577,8,1,benign
